Country,Demographics Question,Demographics Response,Question-cod,year,Value,SA
38,2,6,6,2013,0,0
38,2,9,6,2013,8.7,0
38,2,10,6,2013,5.3,0
38,2,12,6,2013,2.9,0
38,3,4,2,2013,23.2,0
38,3,5,2,2013,32.5,0
38,3,13,2,2013,21.3,0
38,3,4,3,2013,17,0
38,3,5,3,2013,24.7,0
38,3,13,3,2013,16.5,0
38,3,4,1,2013,1.4,0
38,3,5,1,2013,4.6,0
38,3,13,1,2013,4.1,0
38,3,4,5,2013,14.5,0
38,3,5,5,2013,15.5,0
38,3,13,5,2013,11.9,0
38,3,4,4,2013,14.8,0
38,3,5,4,2013,18.8,0
38,3,13,4,2013,11.5,0
38,3,4,6,2013,4.2,0
38,3,5,6,2013,4,0
38,3,13,6,2013,3.9,0
38,4,7,2,2013,21.1,0
38,4,8,2,2013,28,0
38,4,15,2,2013,26.5,0
38,4,7,3,2013,15.3,0
38,4,8,3,2013,21.5,0
38,4,15,3,2013,19.5,0
38,4,7,1,2013,1.5,0
38,4,8,1,2013,4,0
38,4,15,1,2013,3.2,0
38,4,7,5,2013,11.9,0
38,4,8,5,2013,16.6,0
38,4,15,5,2013,14.7,0
38,4,7,4,2013,12.1,0
38,4,8,4,2013,17.5,0
38,4,15,4,2013,17.3,0
38,4,7,6,2013,3.2,0
38,4,8,6,2013,5.5,0
38,4,15,6,2013,0.9,0
38,5,11,2,2013,29.5,0
38,5,14,2,2013,20.5,0
38,5,11,3,2013,20.7,0
38,5,14,3,2013,16.3,0
38,5,11,1,2013,3.5,0
38,5,14,1,2013,2,0
38,5,11,5,2013,16.4,0
38,5,14,5,2013,12.3,0
38,5,11,4,2013,17.6,0
38,5,14,4,2013,12.4,0
38,5,11,6,2013,5.6,0
38,5,14,6,2013,3,0
39,1,1,2,2008,33.9,0
39,1,2,2,2008,29.7,0
39,1,3,2,2008,25.5,0
39,1,1,3,2008,10,0
39,1,2,3,2008,9,0
39,1,3,3,2008,7.6,0
39,1,1,1,2008,7.1,0
39,1,2,1,2008,6.6,0
39,1,3,1,2008,5.2,0
39,1,1,5,2008,21.2,0
39,1,2,5,2008,18.7,0
39,1,3,5,2008,16.2,0
39,1,1,4,2008,27.1,0
39,1,2,4,2008,23.9,0
39,1,3,4,2008,20.8,0
39,1,1,6,2008,9.3,0
39,1,2,6,2008,8.4,0
39,1,3,6,2008,6.3,0
39,2,6,2,2008,16.8,0
39,2,9,2,2008,30.5,0
39,2,10,2,2008,30.8,0
39,2,12,2,2008,30,0
39,2,6,3,2008,2.1,0
39,2,9,3,2008,9.8,0
39,2,10,3,2008,9.7,0
39,2,12,3,2008,7.9,0
39,2,6,1,2008,0.4,0
39,2,9,1,2008,8.1,0
39,2,10,1,2008,6.8,0
39,2,12,1,2008,5.4,0
39,2,6,5,2008,7.9,0
39,2,9,5,2008,21.3,0
39,2,10,5,2008,19.7,0
39,2,12,5,2008,17.6,0
39,2,6,4,2008,13.4,0
39,2,9,4,2008,23.7,0
39,2,10,4,2008,25.1,0
39,2,12,4,2008,24.1,0
39,2,6,6,2008,1.1,0
39,2,9,6,2008,10.4,0
39,2,10,6,2008,8.8,0
39,2,12,6,2008,6.6,0
39,3,4,2,2008,26,0
39,3,5,2,2008,35,0
39,3,13,2,2008,33.8,0
39,3,4,3,2008,7.9,0
39,3,5,3,2008,10.7,0
39,3,13,3,2008,8,0
39,3,4,1,2008,5.1,0
39,3,5,1,2008,8.5,0
39,3,13,1,2008,5.8,0
39,3,4,5,2008,15.5,0
39,3,5,5,2008,23.7,0
39,3,13,5,2008,20.3,0
39,3,4,4,2008,21.1,0
39,3,5,4,2008,28.3,0
39,3,13,4,2008,26.2,0
39,3,4,6,2008,6.5,0
39,3,5,6,2008,10.4,0
39,3,13,6,2008,8.4,0
39,4,7,2,2008,28.8,0
39,4,8,2,2008,32.7,0
39,4,15,2,2008,30.6,0
39,4,7,3,2008,8.7,0
39,4,8,3,2008,9.2,0
39,4,15,3,2008,10.1,0
39,4,7,1,2008,5.8,0
39,4,8,1,2008,7.5,0
39,4,15,1,2008,7.4,0
39,4,7,5,2008,18.4,0
39,4,8,5,2008,20.1,0
39,4,15,5,2008,18.3,0
39,4,7,4,2008,23.5,0
39,4,8,4,2008,25.8,0
39,4,15,4,2008,23.4,0
39,4,7,6,2008,7.4,0
39,4,8,6,2008,9,0
39,4,15,6,2008,11.4,0
39,5,11,2,2008,29.7,0
39,5,14,2,2008,31.7,0
39,5,11,3,2008,9.1,0
39,5,14,3,2008,8.2,0
39,5,11,1,2008,6.7,0
39,5,14,1,2008,4.9,0
39,5,11,5,2008,19.4,0
39,5,14,5,2008,16.2,0
39,5,11,4,2008,23.7,0
39,5,14,4,2008,26.8,0
39,5,11,6,2008,8.3,0
39,5,14,6,2008,7.1,0
40,1,1,2,2015,19.6,0
40,1,2,2,2015,8.8,0
40,1,3,2,2015,6.4,0
40,1,1,3,2015,8.4,0
40,1,2,3,2015,2.9,0
40,1,3,3,2015,2.4,0
40,1,1,1,2015,3.5,0
40,1,2,1,2015,1.5,0
40,1,3,1,2015,1,0
40,1,1,5,2015,7.2,0
40,1,2,5,2015,3.1,0
40,1,3,5,2015,2.4,0
40,1,1,4,2015,10.6,0
40,1,2,4,2015,3.3,0
40,1,3,4,2015,2.7,0
40,1,1,6,2015,7.3,0
40,1,2,6,2015,3.5,0
40,1,3,6,2015,2.2,0
40,2,6,2,2015,4.5,0
40,2,9,2,2015,9.6,0
40,2,10,2,2015,16.2,0
40,2,12,2,2015,8.9,0
40,2,6,3,2015,2.1,0
40,2,9,3,2015,4.3,0
40,2,10,3,2015,6.9,0
40,2,12,3,2015,3,0
40,2,6,1,2015,0.7,0
40,2,9,1,2015,2.2,0
40,2,10,1,2015,3.2,0
40,2,12,1,2015,0.9,0
40,2,6,5,2015,2.9,0
40,2,9,5,2015,3.5,0
40,2,10,5,2015,6.5,0
40,2,12,5,2015,2.2,0
40,2,6,4,2015,1.5,0
40,2,9,4,2015,3.9,0
40,2,10,4,2015,8,0
40,2,12,4,2015,4.7,0
40,2,6,6,2015,0.6,0
40,2,9,6,2015,5,0
40,2,10,6,2015,6.4,0
40,2,12,6,2015,2.6,0
40,3,4,2,2015,10.6,0
40,3,5,2,2015,14.9,0
40,3,13,2,2015,18.5,0
40,3,4,3,2015,4,0
40,3,5,3,2015,6,0
40,3,13,3,2015,8.7,0
40,3,4,1,2015,1.9,0
40,3,5,1,2015,2.3,0
40,3,13,1,2015,3.9,0
40,3,4,5,2015,3.8,0
40,3,5,5,2015,6,0
40,3,13,5,2015,5.9,0
40,3,4,4,2015,4.6,0
40,3,5,4,2015,7.6,0
40,3,13,4,2015,11.1,0
40,3,4,6,2015,4.1,0
40,3,5,6,2015,5.4,0
40,3,13,6,2015,6.6,0
40,4,7,2,2015,8.2,0
40,4,8,2,2015,20,0
40,4,15,2,2015,10.6,0
40,4,7,3,2015,2.8,0
40,4,8,3,2015,8.8,0
40,4,15,3,2015,4.7,0
40,4,7,1,2015,1.3,0
40,4,8,1,2015,3.6,0
40,4,15,1,2015,2.5,0
40,4,7,5,2015,3,0
40,4,8,5,2015,7.5,0
40,4,15,5,2015,2.4,0
40,4,7,4,2015,3.5,0
40,4,8,4,2015,10.7,0
40,4,15,4,2015,3.1,0
40,4,7,6,2015,3.3,0
40,4,8,6,2015,7.1,0
40,4,15,6,2015,3.5,0
40,5,11,2,2015,13.9,0
40,5,14,2,2015,9,0
40,5,11,3,2015,5.7,0
40,5,14,3,2015,3.4,0
40,5,11,1,2015,2.6,0
40,5,14,1,2015,0.9,0
40,5,11,5,2015,5.1,0
40,5,14,5,2015,3.3,0
40,5,11,4,2015,6.9,0
40,5,14,4,2015,4.2,0
40,5,11,6,2015,5.6,0
40,5,14,6,2015,1.4,0
41,1,1,2,2016,24.9,0
41,1,2,2,2016,15.9,0
41,1,3,2,2016,12.2,0
41,1,1,3,2016,0,0
41,1,2,3,2016,0,0
41,1,3,3,2016,0,0
41,1,1,1,2016,0,0
41,1,2,1,2016,0,0
41,1,3,1,2016,0,0
41,1,1,5,2016,4.1,0
41,1,2,5,2016,1.6,0
41,1,3,5,2016,2,0
41,1,1,4,2016,19.5,0
41,1,2,4,2016,13.2,0
41,1,3,4,2016,9.3,0
41,1,1,6,2016,6.7,0
41,1,2,6,2016,4.2,0
41,1,3,6,2016,3.4,0
41,2,6,2,2016,9.6,0
41,2,9,2,2016,10.9,0
41,2,10,2,2016,16.5,0
41,2,12,2,2016,21.2,0
41,2,6,3,2016,0,0
41,2,9,3,2016,0,0
41,2,10,3,2016,0,0
41,2,12,3,2016,0,0
41,2,6,1,2016,0,0
41,2,9,1,2016,0,0
41,2,10,1,2016,0,0
41,2,12,1,2016,0,0
41,2,6,5,2016,1.5,0
41,2,9,5,2016,2.5,0
41,2,10,5,2016,3.2,0
41,2,12,5,2016,2.7,0
41,2,6,4,2016,7.4,0
41,2,9,4,2016,8.2,0
41,2,10,4,2016,12.7,0
41,2,12,4,2016,17,0
41,2,6,6,2016,2.5,0
41,2,9,6,2016,1.7,0
41,2,10,6,2016,5.1,0
41,2,12,6,2016,5.6,0
41,3,4,2,2016,16.8,0
41,3,5,2,2016,15.3,0
41,3,13,2,2016,24.7,0
41,3,4,3,2016,0,0
41,3,5,3,2016,0,0
41,3,13,3,2016,0,0
41,3,4,1,2016,0,0
41,3,5,1,2016,0,0
41,3,13,1,2016,0,0
41,3,4,5,2016,2.3,0
41,3,5,5,2016,3.6,0
41,3,13,5,2016,4.6,0
41,3,4,4,2016,13.2,0
41,3,5,4,2016,12,0
41,3,13,4,2016,20.2,0
41,3,4,6,2016,4.3,0
41,3,5,6,2016,7,0
41,3,13,6,2016,7.4,0
41,4,7,2,2016,13,0
41,4,8,2,2016,24.7,0
41,4,15,2,2016,20.7,0
41,4,7,3,2016,0,0
41,4,8,3,2016,0,0
41,4,15,3,2016,0,0
41,4,7,1,2016,0,0
41,4,8,1,2016,0,0
41,4,15,1,2016,0,0
41,4,7,5,2016,1.7,0
41,4,8,5,2016,3.9,0
41,4,15,5,2016,3.4,0
41,4,7,4,2016,10.5,0
41,4,8,4,2016,19.2,0
41,4,15,4,2016,17.5,0
41,4,7,6,2016,3.3,0
41,4,8,6,2016,6.8,0
41,4,15,6,2016,5.8,0
41,5,11,2,2016,18.5,0
41,5,14,2,2016,16.8,0
41,5,11,3,2016,0,0
41,5,14,3,2016,0,0
41,5,11,1,2016,0,0
41,5,14,1,2016,0,0
41,5,11,5,2016,2.9,0
41,5,14,5,2016,1.9,0
41,5,11,4,2016,14.8,0
41,5,14,4,2016,12.6,0
41,5,11,6,2016,5.1,0
41,5,14,6,2016,4,0
42,1,1,2,2018,50.9,0
42,1,2,2,2018,44.9,0
42,1,3,2,2018,44.7,0
42,1,1,3,2018,43.4,0
42,1,2,3,2018,35.9,0
42,1,3,3,2018,35.4,0
42,1,1,1,2018,13.3,0
42,1,2,1,2018,9,0
42,1,3,1,2018,11.2,0
42,1,1,5,2018,24.8,0
42,1,2,5,2018,21.2,0
42,1,3,5,2018,19.9,0
42,1,1,4,2018,27.3,0
42,1,2,4,2018,23.8,0
42,1,3,4,2018,24.1,0
42,1,1,6,2018,26.6,0
42,1,2,6,2018,21.2,0
42,1,3,6,2018,23.2,0
42,2,6,2,2018,16.6,0
42,2,9,2,2018,50.4,0
42,2,10,2,2018,51.4,0
42,2,12,2,2018,44.8,0
42,2,6,3,2018,8.2,0
42,2,9,3,2018,41.6,0
42,2,10,3,2018,44.1,0
42,2,12,3,2018,35.9,0
42,2,6,1,2018,2.6,0
42,2,9,1,2018,13,0
42,2,10,1,2018,10.7,0
42,2,12,1,2018,10.5,0
42,2,6,5,2018,5.6,0
42,2,9,5,2018,23.6,0
42,2,10,5,2018,24.9,0
42,2,12,5,2018,21.1,0
42,2,6,4,2018,8.5,0
42,2,9,4,2018,26.3,0
42,2,10,4,2018,30.7,0
42,2,12,4,2018,23.8,0
42,2,6,6,2018,3.1,0
42,2,9,6,2018,27.8,0
42,2,10,6,2018,27.8,0
42,2,12,6,2018,18.7,0
42,3,4,2,2018,43.1,0
42,3,5,2,2018,54.7,0
42,3,13,2,2018,36.4,0
42,3,4,3,2018,34.7,0
42,3,5,3,2018,44.9,0
42,3,13,3,2018,32.8,0
42,3,4,1,2018,9,0
42,3,5,1,2018,15.9,0
42,3,13,1,2018,4.9,0
42,3,4,5,2018,19.9,0
42,3,5,5,2018,27.2,0
42,3,13,5,2018,10.8,0
42,3,4,4,2018,21.6,0
42,3,5,4,2018,32.5,0
42,3,13,4,2018,14.4,0
42,3,4,6,2018,20.8,0
42,3,5,6,2018,30.6,0
42,3,13,6,2018,11.8,0
42,4,7,2,2018,45.5,0
42,4,8,2,2018,49.5,0
42,4,15,2,2018,36.2,0
42,4,7,3,2018,36.2,0
42,4,8,3,2018,42,0
42,4,15,3,2018,31.5,0
42,4,7,1,2018,10.3,0
42,4,8,1,2018,13,0
42,4,15,1,2018,11.8,0
42,4,7,5,2018,21.3,0
42,4,8,5,2018,23.3,0
42,4,15,5,2018,10,0
42,4,7,4,2018,24.8,0
42,4,8,4,2018,26,0
42,4,15,4,2018,11.1,0
42,4,7,6,2018,23,0
42,4,8,6,2018,25.1,0
42,4,15,6,2018,25.7,0
42,5,11,2,2018,52.8,0
42,5,14,2,2018,31.1,0
42,5,11,3,2018,43.7,0
42,5,14,3,2018,23.8,0
42,5,11,1,2018,13.7,0
42,5,14,1,2018,5,0
42,5,11,5,2018,25.1,0
42,5,14,5,2018,13.6,0
42,5,11,4,2018,28.4,0
42,5,14,4,2018,16.2,0
42,5,11,6,2018,28.7,0
42,5,14,6,2018,10.5,0
43,1,1,2,2005,24.3,0
43,1,2,2,2005,18.5,0
43,1,3,2,2005,23.7,0
43,1,1,3,2005,8.2,0
43,1,2,3,2005,5.4,0
43,1,3,3,2005,8.3,0
43,1,1,1,2005,3.5,0
43,1,2,1,2005,1.6,0
43,1,3,1,2005,2.5,0
43,1,1,5,2005,8.6,0
43,1,2,5,2005,8.6,0
43,1,3,5,2005,11.8,0
43,1,1,4,2005,20.8,0
43,1,2,4,2005,16.5,0
43,1,3,4,2005,17.8,0
43,1,1,6,2005,3.9,0
43,1,2,6,2005,2.7,0
43,1,3,6,2005,3.8,0
43,2,6,2,2005,9.6,0
43,2,9,2,2005,0,0
43,2,10,2,2005,0,0
43,2,12,2,2005,25.3,0
43,2,6,3,2005,2.4,0
43,2,9,3,2005,0,0
43,2,10,3,2005,0,0
43,2,12,3,2005,8.6,0
43,2,6,1,2005,1.1,0
43,2,9,1,2005,0,0
43,2,10,1,2005,0,0
43,2,12,1,2005,2.9,0
43,2,6,5,2005,1.8,0
43,2,9,5,2005,0,0
43,2,10,5,2005,0,0
43,2,12,5,2005,11.6,0
43,2,6,4,2005,7.4,0
43,2,9,4,2005,0,0
43,2,10,4,2005,0,0
43,2,12,4,2005,20.7,0
43,2,6,6,2005,0.6,0
43,2,9,6,2005,0,0
43,2,10,6,2005,0,0
43,2,12,6,2005,4,0
43,3,4,2,2005,21.8,0
43,3,5,2,2005,33.4,0
43,3,13,2,2005,22.5,0
43,3,4,3,2005,7.3,0
43,3,5,3,2005,11.9,0
43,3,13,3,2005,7.6,0
43,3,4,1,2005,2.8,0
43,3,5,1,2005,3.2,0
43,3,13,1,2005,2.4,0
43,3,4,5,2005,10.4,0
43,3,5,5,2005,10.7,0
43,3,13,5,2005,9.1,0
43,3,4,4,2005,17.6,0
43,3,5,4,2005,28.3,0
43,3,13,4,2005,18.4,0
43,3,4,6,2005,3.6,0
43,3,5,6,2005,6.4,0
43,3,13,6,2005,3,0
43,4,7,2,2005,19.8,0
43,4,8,2,2005,25.2,0
43,4,15,2,2005,43.6,0
43,4,7,3,2005,7.1,0
43,4,8,3,2005,7.9,0
43,4,15,3,2005,13.5,0
43,4,7,1,2005,2,0
43,4,8,1,2005,3,0
43,4,15,1,2005,9.7,0
43,4,7,5,2005,9.8,0
43,4,8,5,2005,8.7,0
43,4,15,5,2005,23.8,0
43,4,7,4,2005,15.2,0
43,4,8,4,2005,22,0
43,4,15,4,2005,36.8,0
43,4,7,6,2005,3.1,0
43,4,8,6,2005,3.6,0
43,4,15,6,2005,9.6,0
43,5,11,2,2005,27.5,0
43,5,14,2,2005,16.4,0
43,5,11,3,2005,9.5,0
43,5,14,3,2005,5.1,0
43,5,11,1,2005,2.9,0
43,5,14,1,2005,2.3,0
43,5,11,5,2005,13.6,0
43,5,14,5,2005,5.2,0
43,5,11,4,2005,22.2,0
43,5,14,4,2005,13.7,0
43,5,11,6,2005,4.6,0
43,5,14,6,2005,2.2,0
44,1,1,2,2003,0,0
44,1,2,2,2003,0,0
44,1,3,2,2003,0,0
44,1,1,3,2003,0,0
44,1,2,3,2003,0,0
44,1,3,3,2003,0,0
44,1,1,1,2003,0,0
44,1,2,1,2003,0,0
44,1,3,1,2003,0,0
44,1,1,5,2003,0,0
44,1,2,5,2003,0,0
44,1,3,5,2003,0,0
44,1,1,4,2003,0,0
44,1,2,4,2003,0,0
44,1,3,4,2003,0,0
44,1,1,6,2003,0,0
44,1,2,6,2003,0,0
44,1,3,6,2003,0,0
44,2,6,2,2003,0,0
44,2,9,2,2003,0,0
44,2,10,2,2003,0,0
44,2,12,2,2003,0,0
44,2,6,3,2003,0,0
44,2,9,3,2003,0,0
44,2,10,3,2003,0,0
44,2,12,3,2003,0,0
44,2,6,1,2003,0,0
44,2,9,1,2003,0,0
44,2,10,1,2003,0,0
44,2,12,1,2003,0,0
44,2,6,5,2003,0,0
44,2,9,5,2003,0,0
44,2,10,5,2003,0,0
44,2,12,5,2003,0,0
44,2,6,4,2003,0,0
44,2,9,4,2003,0,0
44,2,10,4,2003,0,0
44,2,12,4,2003,0,0
44,2,6,6,2003,0,0
44,2,9,6,2003,0,0
44,2,10,6,2003,0,0
44,2,12,6,2003,0,0
44,3,4,2,2003,0,0
44,3,5,2,2003,0,0
44,3,13,2,2003,0,0
44,3,4,3,2003,0,0
44,3,5,3,2003,0,0
44,3,13,3,2003,0,0
44,3,4,1,2003,0,0
44,3,5,1,2003,0,0
44,3,13,1,2003,0,0
44,3,4,5,2003,0,0
44,3,5,5,2003,0,0
44,3,13,5,2003,0,0
44,3,4,4,2003,0,0
44,3,5,4,2003,0,0
44,3,13,4,2003,0,0
44,3,4,6,2003,0,0
44,3,5,6,2003,0,0
44,3,13,6,2003,0,0
44,4,7,2,2003,0,0
44,4,8,2,2003,0,0
44,4,15,2,2003,0,0
44,4,7,3,2003,0,0
44,4,8,3,2003,0,0
44,4,15,3,2003,0,0
44,4,7,1,2003,0,0
44,4,8,1,2003,0,0
44,4,15,1,2003,0,0
44,4,7,5,2003,0,0
44,4,8,5,2003,0,0
44,4,15,5,2003,0,0
44,4,7,4,2003,0,0
44,4,8,4,2003,0,0
44,4,15,4,2003,0,0
44,4,7,6,2003,0,0
44,4,8,6,2003,0,0
44,4,15,6,2003,0,0
44,5,11,2,2003,0,0
44,5,14,2,2003,0,0
44,5,11,3,2003,0,0
44,5,14,3,2003,0,0
44,5,11,1,2003,0,0
44,5,14,1,2003,0,0
44,5,11,5,2003,0,0
44,5,14,5,2003,0,0
44,5,11,4,2003,0,0
44,5,14,4,2003,0,0
44,5,11,6,2003,0,0
44,5,14,6,2003,0,0
45,1,1,2,2015,18.6,0
45,1,2,2,2015,15.6,0
45,1,3,2,2015,14.7,0
45,1,1,3,2015,9.7,0
45,1,2,3,2015,8.1,0
45,1,3,3,2015,7.6,0
45,1,1,1,2015,6.6,0
45,1,2,1,2015,5,0
45,1,3,1,2015,4.3,0
45,1,1,5,2015,9.3,0
45,1,2,5,2015,7.1,0
45,1,3,5,2015,5.9,0
45,1,1,4,2015,9.7,0
45,1,2,4,2015,6.5,0
45,1,3,4,2015,5.2,0
45,1,1,6,2015,7.6,0
45,1,2,6,2015,6.6,0
45,1,3,6,2015,5.4,0
45,2,6,2,2015,3.9,0
45,2,9,2,2015,26.2,0
45,2,10,2,2015,17.7,0
45,2,12,2,2015,13.2,0
45,2,6,3,2015,1.7,0
45,2,9,3,2015,14.2,0
45,2,10,3,2015,9.7,0
45,2,12,3,2015,5.8,0
45,2,6,1,2015,0,0
45,2,9,1,2015,10.6,0
45,2,10,1,2015,6.5,0
45,2,12,1,2015,2.8,0
45,2,6,5,2015,0.9,0
45,2,9,5,2015,10.1,0
45,2,10,5,2015,8.5,0
45,2,12,5,2015,6.3,0
45,2,6,4,2015,0.4,0
45,2,9,4,2015,10.8,0
45,2,10,4,2015,8.4,0
45,2,12,4,2015,5.6,0
45,2,6,6,2015,1.3,0
45,2,9,6,2015,10.1,0
45,2,10,6,2015,8.1,0
45,2,12,6,2015,3.8,0
45,3,4,2,2015,15.8,0
45,3,5,2,2015,18.2,0
45,3,13,2,2015,18,0
45,3,4,3,2015,8.4,0
45,3,5,3,2015,6.3,0
45,3,13,3,2015,10.8,0
45,3,4,1,2015,5.5,0
45,3,5,1,2015,5.6,0
45,3,13,1,2015,5.4,0
45,3,4,5,2015,6.9,0
45,3,5,5,2015,11.4,0
45,3,13,5,2015,7.6,0
45,3,4,4,2015,7,0
45,3,5,4,2015,10.3,0
45,3,13,4,2015,6.9,0
45,3,4,6,2015,6.4,0
45,3,5,6,2015,6.9,0
45,3,13,6,2015,7.5,0
45,4,7,2,2015,16.5,0
45,4,8,2,2015,16.9,0
45,4,15,2,2015,16.2,0
45,4,7,3,2015,8.5,0
45,4,8,3,2015,8.9,0
45,4,15,3,2015,8.4,0
45,4,7,1,2015,5.4,0
45,4,8,1,2015,5.6,0
45,4,15,1,2015,6.3,0
45,4,7,5,2015,7.2,0
45,4,8,5,2015,8.8,0
45,4,15,5,2015,6.5,0
45,4,7,4,2015,6.9,0
45,4,8,4,2015,8.7,0
45,4,15,4,2015,6.9,0
45,4,7,6,2015,6.2,0
45,4,8,6,2015,7.5,0
45,4,15,6,2015,7.7,0
45,5,11,2,2015,17.8,0
45,5,14,2,2015,14.8,0
45,5,11,3,2015,9.3,0
45,5,14,3,2015,7.7,0
45,5,11,1,2015,5.8,0
45,5,14,1,2015,4.9,0
45,5,11,5,2015,8.3,0
45,5,14,5,2015,6.7,0
45,5,11,4,2015,7.7,0
45,5,14,4,2015,7.2,0
45,5,11,6,2015,8,0
45,5,14,6,2015,4.7,0
46,1,1,2,2015,55.8,0
46,1,2,2,2015,49,0
46,1,3,2,2015,43.9,0
46,1,1,3,2015,14.6,0
46,1,2,3,2015,12.1,0
46,1,3,3,2015,13,0
46,1,1,1,2015,9.8,0
46,1,2,1,2015,6.7,0
46,1,3,1,2015,7.7,0
46,1,1,5,2015,19.1,0
46,1,2,5,2015,14.2,0
46,1,3,5,2015,16.3,0
46,1,1,4,2015,46.2,0
46,1,2,4,2015,39.8,0
46,1,3,4,2015,35,0
46,1,1,6,2015,14.6,0
46,1,2,6,2015,8.8,0
46,1,3,6,2015,7.7,0
46,2,6,2,2015,34.9,0
46,2,9,2,2015,42.6,0
46,2,10,2,2015,48.2,0
46,2,12,2,2015,53.5,0
46,2,6,3,2015,6,0
46,2,9,3,2015,17.8,0
46,2,10,3,2015,12.6,0
46,2,12,3,2015,13.6,0
46,2,6,1,2015,3.5,0
46,2,9,1,2015,6.8,0
46,2,10,1,2015,9.8,0
46,2,12,1,2015,7.8,0
46,2,6,5,2015,9.1,0
46,2,9,5,2015,14.8,0
46,2,10,5,2015,17.8,0
46,2,12,5,2015,17.2,0
46,2,6,4,2015,32.6,0
46,2,9,4,2015,29.6,0
46,2,10,4,2015,38.7,0
46,2,12,4,2015,44.4,0
46,2,6,6,2015,5.5,0
46,2,9,6,2015,9.5,0
46,2,10,6,2015,9.9,0
46,2,12,6,2015,11.1,0
46,3,4,2,2015,48.4,0
46,3,5,2,2015,53.4,0
46,3,13,2,2015,52.3,0
46,3,4,3,2015,12.7,0
46,3,5,3,2015,18.1,0
46,3,13,3,2015,15.4,0
46,3,4,1,2015,7.9,0
46,3,5,1,2015,10.1,0
46,3,13,1,2015,7.6,0
46,3,4,5,2015,16.3,0
46,3,5,5,2015,19.8,0
46,3,13,5,2015,16.5,0
46,3,4,4,2015,39.6,0
46,3,5,4,2015,41.1,0
46,3,13,4,2015,40.4,0
46,3,4,6,2015,9.7,0
46,3,5,6,2015,12.7,0
46,3,13,6,2015,11.9,0
46,4,7,2,2015,44.8,0
46,4,8,2,2015,55.4,0
46,4,15,2,2015,61.3,0
46,4,7,3,2015,12.2,0
46,4,8,3,2015,14.2,0
46,4,15,3,2015,24.1,0
46,4,7,1,2015,6.8,0
46,4,8,1,2015,9.8,0
46,4,15,1,2015,13.1,0
46,4,7,5,2015,15.2,0
46,4,8,5,2015,18.1,0
46,4,15,5,2015,26.8,0
46,4,7,4,2015,36.6,0
46,4,8,4,2015,44.9,0
46,4,15,4,2015,45.5,0
46,4,7,6,2015,7.2,0
46,4,8,6,2015,15.3,0
46,4,15,6,2015,10.3,0
46,5,11,2,2015,48.8,0
46,5,14,2,2015,49.5,0
46,5,11,3,2015,14.2,0
46,5,14,3,2015,10.7,0
46,5,11,1,2015,8.3,0
46,5,14,1,2015,7.3,0
46,5,11,5,2015,17.4,0
46,5,14,5,2015,14.3,0
46,5,11,4,2015,39,0
46,5,14,4,2015,41.5,0
46,5,11,6,2015,9.5,0
46,5,14,6,2015,11.6,0
47,1,1,2,2013,26.7,0
47,1,2,2,2013,18.5,0
47,1,3,2,2013,18,0
47,1,1,3,2013,11.7,0
47,1,2,3,2013,8.2,0
47,1,3,3,2013,6.9,0
47,1,1,1,2013,6.1,0
47,1,2,1,2013,3.6,0
47,1,3,1,2013,3.4,0
47,1,1,5,2013,11.9,0
47,1,2,5,2013,7.4,0
47,1,3,5,2013,8.6,0
47,1,1,4,2013,16.2,0
47,1,2,4,2013,12,0
47,1,3,4,2013,13.9,0
47,1,1,6,2013,3.6,0
47,1,2,6,2013,3.1,0
47,1,3,6,2013,1.5,0
47,2,6,2,2013,12.8,0
47,2,9,2,2013,21.6,0
47,2,10,2,2013,29.5,0
47,2,12,2,2013,20.4,0
47,2,6,3,2013,3,0
47,2,9,3,2013,11,0
47,2,10,3,2013,11.7,0
47,2,12,3,2013,9.2,0
47,2,6,1,2013,1,0
47,2,9,1,2013,7.4,0
47,2,10,1,2013,7.7,0
47,2,12,1,2013,3.6,0
47,2,6,5,2013,5.3,0
47,2,9,5,2013,11.9,0
47,2,10,5,2013,13.9,0
47,2,12,5,2013,8.4,0
47,2,6,4,2013,8.1,0
47,2,9,4,2013,14.9,0
47,2,10,4,2013,19.6,0
47,2,12,4,2013,13.2,0
47,2,6,6,2013,3,0
47,2,9,6,2013,1.1,0
47,2,10,6,2013,5.4,0
47,2,12,6,2013,2.1,0
47,3,4,2,2013,20.3,0
47,3,5,2,2013,35.9,0
47,3,13,2,2013,23.8,0
47,3,4,3,2013,8,0
47,3,5,3,2013,16.9,0
47,3,13,3,2013,11,0
47,3,4,1,2013,4.1,0
47,3,5,1,2013,10.2,0
47,3,13,1,2013,5.1,0
47,3,4,5,2013,9.5,0
47,3,5,5,2013,15.7,0
47,3,13,5,2013,9.8,0
47,3,4,4,2013,14.2,0
47,3,5,4,2013,24.6,0
47,3,13,4,2013,14.1,0
47,3,4,6,2013,2.5,0
47,3,5,6,2013,7.1,0
47,3,13,6,2013,3.3,0
47,4,7,2,2013,14.5,0
47,4,8,2,2013,25,0
47,4,15,2,2013,23,0
47,4,7,3,2013,5,0
47,4,8,3,2013,11.1,0
47,4,15,3,2013,10,0
47,4,7,1,2013,2.1,0
47,4,8,1,2013,5.5,0
47,4,15,1,2013,7,0
47,4,7,5,2013,6.5,0
47,4,8,5,2013,11.2,0
47,4,15,5,2013,5.7,0
47,4,7,4,2013,10,0
